,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,units_approved_rate_1st,units_approved_rate_2nd,Target_Graduate
3949,1,14,1,9,1,1,1,1,14,10,11,0,0,1,0,1,18,0,0,5,9,5,13,0,0,5,13,5,14,5,16,0,1.0,1.0,1
3950,1,9,1,6,1,1,1,22,27,10,10,1,0,1,0,1,21,0,0,6,7,6,13,0,0,6,6,3,15,0,8,1,1.0,0.5,0
3951,1,4,1,9,1,3,1,6,19,2,8,0,0,1,0,0,26,0,0,5,5,0,0,0,0,5,0,0,0,0,9,0,0.0,0.0,0
3952,1,1,6,12,1,1,1,1,14,10,5,1,0,1,0,1,19,0,0,8,8,7,14,0,0,8,8,7,14,0,12,3,0.875,0.875,1
3953,1,1,1,6,1,1,1,22,9,12,12,0,0,1,0,0,18,0,0,5,5,5,13,0,0,5,5,5,12,0,7,2,1.0,1.0,1
3954,1,1,1,15,1,1,1,3,2,3,2,1,0,1,0,0,22,0,0,6,13,2,12,0,0,6,14,1,10,0,9,0,0.3333333333333333,0.16666666666666666,0
3955,1,12,1,12,1,12,1,1,14,5,11,1,0,1,0,0,27,0,0,7,0,0,0,0,0,8,0,0,0,0,11,0,0.0,0.0,0
3956,1,1,3,9,1,1,1,23,14,10,11,1,0,1,0,0,18,0,0,5,6,5,12,1,0,5,6,5,12,0,9,0,1.0,1.0,1
3957,1,8,1,6,1,1,1,22,28,8,10,0,0,1,0,0,19,0,0,5,11,4,13,2,0,5,9,4,12,0,9,0,0.8,0.8,1
3958,1,8,4,12,1,1,1,13,14,4,11,1,0,1,0,0,18,0,0,7,7,7,13,0,0,8,8,8,15,0,13,0,1.0,1.0,1
3959,1,1,1,6,1,1,1,23,27,5,5,0,0,1,0,1,19,0,0,6,8,6,15,0,0,6,9,6,14,0,11,0,1.0,1.0,1
3960,1,12,1,6,1,1,1,22,27,10,10,0,0,0,0,0,32,0,0,6,0,0,0,0,0,6,0,0,0,0,11,0,0.0,0.0,0
3961,1,13,1,12,1,1,1,22,1,10,5,1,0,1,0,0,23,0,20,26,27,26,15,0,14,17,17,17,15,0,15,2,1.0,1.0,1
3962,1,8,3,12,1,1,1,22,27,5,4,1,0,1,0,0,20,0,0,7,7,6,13,0,0,7,7,6,13,0,7,2,0.8571428571428571,0.8571428571428571,1
3963,1,1,1,2,1,1,1,13,28,6,6,1,1,1,0,0,20,0,6,12,12,12,13,0,4,11,16,10,13,0,8,1,1.0,0.9090909090909091,1
3964,1,8,1,10,1,1,1,13,14,5,6,1,1,0,0,0,19,0,0,6,10,5,11,0,0,6,13,2,10,0,16,0,0.8333333333333334,0.3333333333333333,0
3965,1,1,3,12,1,1,1,13,14,6,6,1,0,1,0,1,18,0,0,8,8,8,13,0,0,8,8,8,13,0,9,0,1.0,1.0,1
3966,1,15,1,4,1,14,1,13,14,10,5,0,0,1,0,0,21,0,0,6,12,3,10,2,0,6,12,4,12,0,15,2,0.5,0.6666666666666666,0
3967,1,1,1,12,1,1,1,1,14,10,10,0,0,1,0,1,20,0,0,7,14,0,0,0,0,7,15,0,0,0,11,0,0.0,0.0,0
3968,1,15,1,6,1,14,1,3,14,3,5,1,0,1,0,0,22,0,1,6,9,6,13,0,1,6,18,3,12,0,12,0,1.0,0.5,1
3969,1,15,1,17,0,14,1,22,27,10,10,0,0,1,0,0,26,0,0,5,5,5,12,0,0,5,7,5,11,0,12,3,1.0,1.0,1
3970,1,1,1,5,1,1,1,22,27,4,4,1,0,1,0,0,20,0,0,6,6,6,12,0,0,6,7,5,13,0,12,3,1.0,0.8333333333333334,1
3971,1,1,1,12,1,1,1,13,28,6,4,1,0,1,0,0,19,0,0,7,10,6,11,0,0,8,10,7,13,0,16,0,0.8571428571428571,0.875,1
3972,1,12,1,17,0,1,1,22,27,10,10,0,0,1,0,0,31,0,0,5,8,4,11,0,0,5,6,5,11,0,7,2,0.8,1.0,1
3973,1,14,3,12,1,1,1,1,14,10,8,1,1,1,0,1,20,0,0,7,9,7,12,0,0,8,10,8,11,0,15,2,1.0,1.0,1
3974,1,14,1,6,1,1,1,13,28,8,8,1,0,1,0,0,20,0,0,5,9,4,12,0,0,5,10,5,13,1,10,1,0.8,1.0,1
3975,1,8,4,12,1,1,1,22,27,6,6,1,0,1,0,0,21,0,0,7,7,7,14,0,0,8,9,8,14,0,16,0,1.0,1.0,1
3976,1,1,4,12,1,1,1,13,14,10,8,1,0,1,0,0,18,0,0,7,7,7,13,0,0,8,8,8,12,0,12,0,1.0,1.0,1
3977,1,8,2,12,1,1,1,22,1,10,5,1,0,1,0,1,19,0,0,7,7,6,13,0,0,7,7,6,13,0,7,2,0.8571428571428571,0.8571428571428571,1
3978,1,1,1,16,1,1,1,13,14,4,8,1,0,1,0,1,18,0,0,7,7,7,14,0,0,7,7,7,15,0,13,0,1.0,1.0,1
3979,4,12,1,15,1,13,1,13,14,8,10,0,0,1,0,0,40,0,0,6,8,5,13,0,0,6,7,5,12,0,16,0,0.8333333333333334,0.8333333333333334,0
3980,1,8,6,10,1,1,1,1,28,5,8,0,0,1,0,1,18,0,0,6,7,6,12,0,0,6,6,6,13,0,13,0,1.0,1.0,1
3981,1,1,2,6,1,1,1,25,4,3,3,1,0,1,0,0,18,0,0,6,7,6,15,0,0,6,6,6,14,0,8,1,1.0,1.0,1
3982,1,8,1,12,1,1,1,1,14,5,4,1,0,1,0,0,19,0,0,7,13,5,12,0,0,8,14,7,12,0,15,2,0.7142857142857143,0.875,1
3983,1,8,1,10,1,1,1,23,28,10,8,0,0,1,0,1,19,0,0,6,7,6,12,0,0,6,6,6,13,0,12,0,1.0,1.0,1
3984,1,12,1,4,1,1,1,23,28,10,7,0,1,0,0,0,28,0,0,6,6,0,0,0,0,6,7,0,0,0,8,1,0.0,0.0,0
3985,1,8,1,5,1,1,1,22,28,10,9,1,0,1,0,0,20,0,0,6,6,6,12,0,0,6,6,6,12,0,7,2,1.0,1.0,1
3986,1,1,2,15,1,1,1,22,27,10,10,1,0,1,0,0,18,0,0,6,14,4,11,0,0,6,9,5,13,0,9,0,0.6666666666666666,0.8333333333333334,1
3987,1,1,2,12,1,1,1,1,1,5,4,1,0,1,0,0,18,0,0,7,7,6,15,0,0,7,7,6,15,0,7,2,0.8571428571428571,0.8571428571428571,1
3988,1,1,1,6,1,1,1,13,27,10,10,1,0,1,0,1,20,0,0,5,13,5,14,2,0,5,10,3,12,1,9,0,1.0,0.6,1
3989,1,14,1,10,1,1,1,23,14,10,5,0,1,1,0,0,28,0,15,16,16,13,12,0,13,13,13,11,12,0,16,0,0.8125,0.8461538461538461,1
3990,1,6,1,16,1,1,14,28,1,25,26,0,0,1,0,0,23,1,11,16,17,16,14,0,6,10,12,9,14,0,8,1,1.0,0.9,1
3991,1,1,1,16,1,1,1,13,27,6,6,1,0,1,0,0,19,0,0,7,10,4,10,0,0,7,7,2,10,0,16,0,0.5714285714285714,0.2857142857142857,0
3992,1,8,1,10,1,1,1,23,14,24,36,1,0,1,0,1,18,0,0,6,8,6,12,0,0,6,6,6,12,0,8,1,1.0,1.0,1
3993,1,1,3,15,1,1,9,22,27,10,10,0,1,0,0,1,20,1,0,6,6,6,12,0,0,6,7,5,11,0,10,1,1.0,0.8333333333333334,1
3994,1,1,1,2,1,1,1,3,1,3,5,1,0,1,0,0,20,0,5,12,13,12,11,0,3,11,18,9,12,0,11,0,1.0,0.8181818181818182,1
3995,2,12,1,17,0,1,1,22,27,10,10,0,0,1,0,0,27,0,0,5,5,2,10,0,0,5,5,0,0,0,7,2,0.4,0.0,0
3996,1,1,1,16,1,1,1,1,1,10,10,1,0,1,0,0,18,0,0,6,11,3,12,0,0,6,13,2,12,0,12,3,0.5,0.3333333333333333,0
3997,4,12,2,13,1,12,1,13,14,5,7,0,0,1,0,1,37,0,0,7,10,7,10,0,0,8,11,8,12,0,10,1,1.0,1.0,1
3998,4,4,1,12,1,15,1,13,14,5,7,0,0,0,0,0,42,0,2,7,10,5,12,0,3,7,11,3,14,0,12,0,0.7142857142857143,0.42857142857142855,0
3999,1,8,6,12,1,1,1,1,28,5,9,1,0,1,0,0,20,0,0,7,9,6,13,0,0,8,8,8,14,0,13,0,0.8571428571428571,1.0,0
4000,2,12,1,7,1,1,1,19,24,10,10,0,0,0,1,0,34,0,0,5,5,0,0,0,0,5,5,0,0,0,15,2,0.0,0.0,0
4001,1,13,1,7,1,1,1,3,3,4,3,1,0,1,1,0,22,0,0,5,0,0,0,0,0,5,0,0,0,0,10,1,0.0,0.0,0
4002,2,12,2,11,1,12,1,13,14,10,6,0,0,1,1,0,39,0,0,6,6,6,13,0,0,6,6,6,13,0,12,0,1.0,1.0,1
4003,1,1,1,12,1,1,1,22,27,10,10,1,0,1,1,1,18,0,0,7,7,6,13,0,0,7,7,6,13,0,7,2,0.8571428571428571,0.8571428571428571,1
4004,1,1,2,5,1,1,1,22,27,10,10,1,0,1,1,1,21,0,0,6,6,6,13,0,0,6,8,6,13,0,8,1,1.0,1.0,1
4005,2,12,1,6,1,1,1,22,27,12,11,0,0,1,1,0,34,0,0,6,0,0,0,0,0,6,0,0,0,0,10,1,0.0,0.0,0
4006,1,15,1,4,1,14,1,22,27,10,10,0,0,1,1,1,22,0,0,6,8,6,13,0,0,6,10,6,13,0,16,0,1.0,1.0,1
4007,1,12,1,4,1,1,1,1,27,5,8,0,0,1,1,0,31,0,0,6,15,3,14,0,0,6,20,0,0,0,16,0,0.5,0.0,0
4008,1,9,3,16,1,1,1,23,27,6,10,1,0,0,1,0,19,0,0,6,10,4,12,0,0,6,12,0,0,0,10,1,0.6666666666666666,0.0,0
4009,1,8,5,11,1,1,1,23,1,6,10,0,0,1,1,0,19,0,0,5,5,0,0,0,0,5,10,0,0,0,10,1,0.0,0.0,0
4010,1,12,1,13,1,12,1,22,27,10,11,0,0,1,1,0,31,0,0,7,7,0,0,0,0,7,7,0,0,0,15,2,0.0,0.0,0
4011,1,3,1,9,1,1,1,13,28,6,7,1,0,1,0,0,19,0,0,5,15,3,10,0,0,5,6,3,10,0,13,0,0.6,0.6,0
4012,2,12,2,14,1,1,14,22,14,10,10,0,0,1,0,0,30,1,0,6,0,0,0,0,0,6,0,0,0,0,9,0,0.0,0.0,0
4013,1,16,1,12,1,1,1,22,28,4,4,1,0,1,0,1,20,0,2,7,7,7,16,0,0,8,9,8,15,0,11,0,1.0,1.0,1
4014,1,8,1,12,1,1,1,13,28,8,8,1,0,1,0,1,18,0,0,7,7,7,14,0,0,8,9,8,14,0,12,0,1.0,1.0,1
4015,4,12,1,17,0,1,1,22,27,6,6,0,0,1,0,0,31,0,0,5,7,3,10,0,0,5,6,3,12,0,10,1,0.6,0.6,0
4016,1,8,1,11,1,1,1,13,1,10,5,1,0,1,0,0,19,0,0,6,11,3,12,0,0,6,11,4,11,0,7,2,0.5,0.6666666666666666,0
4017,4,12,1,3,0,1,1,22,27,10,8,0,0,1,0,1,43,0,0,6,6,0,0,0,0,5,5,0,0,0,8,1,0.0,0.0,0
4018,1,8,2,11,1,1,1,23,28,10,9,1,0,1,0,1,20,0,0,6,6,6,13,0,0,6,6,6,14,0,13,0,1.0,1.0,1
4019,1,1,2,12,1,1,1,1,1,6,10,1,0,1,0,1,19,0,0,8,8,8,13,0,0,8,8,8,13,0,9,0,1.0,1.0,1
4020,1,1,1,14,1,1,1,3,1,2,8,0,0,1,0,0,22,0,0,5,6,3,11,0,0,5,5,0,0,0,9,0,0.6,0.0,0
4021,1,1,1,3,0,1,1,3,1,2,8,0,0,1,0,0,26,0,2,8,11,7,12,0,2,7,7,7,12,0,16,0,0.875,1.0,1
4022,1,9,1,9,1,1,1,13,14,6,9,1,0,1,0,1,19,0,0,5,6,5,12,0,0,5,8,5,11,0,10,1,1.0,1.0,1
4023,1,4,1,12,1,3,1,13,3,5,3,1,0,1,0,0,29,0,0,8,8,6,12,1,0,8,8,6,12,1,12,3,0.75,0.75,0
4024,1,6,1,13,1,1,12,3,14,14,29,0,0,1,0,0,20,1,0,7,14,0,0,6,0,7,12,2,11,0,8,1,0.0,0.2857142857142857,0
4025,4,1,1,17,0,1,1,22,27,10,8,0,0,1,0,1,38,0,0,5,8,5,11,0,0,5,7,5,11,0,9,0,1.0,1.0,0
4026,1,12,1,4,1,1,1,22,27,10,6,0,0,1,0,0,41,0,8,12,17,12,11,0,3,12,22,9,12,0,15,2,1.0,0.75,1
4027,1,1,6,12,1,1,1,13,28,5,10,1,0,1,0,0,19,0,0,8,10,6,13,0,0,8,10,6,13,0,12,3,0.75,0.75,0
4028,1,1,1,5,1,1,1,1,28,5,6,0,1,1,0,0,19,0,0,6,6,6,13,0,0,6,8,6,13,0,10,1,1.0,1.0,1
4029,4,4,1,12,1,3,1,3,14,3,4,0,0,1,0,0,43,0,0,7,7,3,13,1,0,7,7,0,0,0,16,0,0.42857142857142855,0.0,0
4030,1,8,1,8,1,1,1,23,27,10,8,1,0,1,0,0,19,0,0,5,5,5,11,0,0,5,5,5,13,0,10,1,1.0,1.0,1
4031,1,1,1,2,1,1,1,13,28,10,9,1,0,1,1,1,19,0,6,12,12,12,13,0,4,11,15,10,12,0,8,1,1.0,0.9090909090909091,0
4032,1,1,6,12,1,1,1,2,14,4,10,1,0,1,1,0,18,0,0,8,8,8,13,0,0,8,8,8,13,0,9,0,1.0,1.0,1
4033,1,1,1,2,1,1,1,3,3,3,3,1,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.0,0.0,0
4034,2,12,1,3,0,12,1,19,24,1,1,0,0,1,1,0,38,0,0,6,0,0,0,0,0,6,0,0,0,0,9,0,0.0,0.0,0
4035,2,4,1,8,1,2,1,13,14,5,9,1,0,1,1,0,37,0,0,6,9,0,0,0,0,6,6,0,0,0,16,0,0.0,0.0,0
4036,1,12,1,14,1,1,1,1,14,5,11,1,0,1,0,1,26,0,0,6,6,6,13,0,0,6,10,5,14,0,10,1,1.0,0.8333333333333334,1
4037,1,8,1,10,1,1,1,22,27,10,10,1,0,1,0,1,21,0,0,6,8,1,10,0,0,6,13,5,11,0,12,3,0.16666666666666666,0.8333333333333334,0
4038,1,1,3,6,1,1,1,1,14,10,10,1,0,1,0,1,18,0,0,6,7,6,15,0,0,6,8,6,15,0,8,1,1.0,1.0,1
4039,1,1,1,16,1,1,1,3,14,3,4,0,0,1,0,0,18,0,0,7,9,7,11,0,0,7,7,7,11,0,16,0,1.0,1.0,1
4040,1,1,1,6,1,1,1,3,1,3,5,0,0,1,0,0,18,0,0,5,12,5,14,2,0,5,5,5,13,0,9,0,1.0,1.0,1
4041,1,8,1,10,1,1,1,23,1,10,5,0,0,1,0,0,19,0,0,6,6,6,12,0,0,6,7,6,13,0,15,2,1.0,1.0,1
4042,1,1,1,15,1,1,1,13,14,10,10,1,0,1,0,0,18,0,0,6,6,5,12,0,0,6,8,6,12,0,11,0,0.8333333333333334,1.0,1
4043,1,8,2,12,1,1,1,2,28,4,9,1,0,1,0,0,18,0,0,8,12,7,12,0,0,8,12,7,12,0,12,3,0.875,0.875,0
4044,1,8,1,10,1,1,1,23,28,29,44,0,1,1,0,1,19,0,0,6,6,6,12,0,0,6,7,6,13,0,8,1,1.0,1.0,1
4045,1,1,1,12,1,1,1,13,28,8,9,0,0,1,0,0,19,0,0,7,0,0,0,0,0,8,0,0,0,0,16,0,0.0,0.0,0
4046,1,1,1,11,1,1,1,13,1,10,9,1,0,1,0,1,18,0,0,6,7,6,12,0,0,6,10,4,13,0,12,3,1.0,0.6666666666666666,1
4047,2,1,1,12,1,1,1,1,1,10,11,0,0,1,0,0,18,0,0,8,8,7,13,0,0,8,8,7,13,0,12,3,0.875,0.875,1
4048,1,1,1,12,1,1,1,23,27,10,8,1,0,1,0,1,20,0,0,8,8,7,13,0,0,8,8,7,13,0,10,1,0.875,0.875,1
4049,1,17,1,13,1,16,1,1,14,5,6,0,0,1,0,1,22,0,1,7,10,6,13,0,2,8,10,7,12,0,8,1,0.8571428571428571,0.875,1
4050,1,1,1,8,1,1,1,19,1,1,1,0,0,1,0,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,7,2,0.0,0.0,0
4051,1,8,4,11,1,1,1,23,14,8,8,1,0,1,0,1,19,0,0,6,6,6,12,0,0,6,6,6,12,0,12,0,1.0,1.0,1
4052,1,1,1,11,1,1,1,22,27,10,10,1,0,0,0,1,20,0,0,6,12,4,11,0,0,6,12,3,11,0,7,2,0.6666666666666666,0.5,0
4053,1,14,1,5,1,1,1,2,3,4,3,0,0,1,0,0,19,0,1,6,6,5,12,0,0,6,8,6,12,0,10,1,0.8333333333333334,1.0,0
4054,1,1,2,15,1,1,1,22,27,6,6,1,0,1,0,1,20,0,0,6,6,6,14,0,0,6,7,6,14,0,8,1,1.0,1.0,1
4055,1,12,1,6,1,1,1,3,14,3,10,0,0,1,0,0,28,0,0,6,15,4,12,0,0,6,14,4,12,0,11,0,0.6666666666666666,0.6666666666666666,0
4056,1,1,2,6,1,1,1,1,1,31,14,0,0,1,0,0,19,0,0,6,8,6,14,0,0,6,18,3,12,0,12,0,1.0,0.5,1
4057,1,13,1,4,1,14,1,13,1,6,6,0,0,1,0,0,22,0,0,6,10,6,12,0,0,6,12,4,13,0,15,2,1.0,0.6666666666666666,0
4058,1,1,1,6,1,1,1,1,3,10,2,1,0,1,0,0,19,0,1,6,14,6,15,0,0,6,9,6,12,0,15,2,1.0,1.0,1
4059,1,1,3,15,1,1,1,13,14,6,6,1,0,0,0,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,13,0,0.0,0.0,0
4060,1,3,1,8,1,1,1,5,33,3,3,1,0,1,0,0,18,0,0,6,6,6,15,0,0,6,6,6,14,0,8,1,1.0,1.0,1
4061,1,14,1,8,1,1,1,2,1,3,4,1,0,1,0,0,22,0,0,5,11,4,12,0,0,5,9,5,13,0,12,3,0.8,1.0,1
4062,1,17,1,6,1,16,1,1,14,5,8,0,0,1,0,0,20,0,7,11,13,11,15,0,4,9,9,9,15,0,8,1,1.0,1.0,1
4063,1,12,1,17,0,1,1,1,27,10,8,0,0,1,0,1,24,0,0,5,7,5,12,0,0,5,9,5,12,1,16,0,1.0,1.0,1
4064,1,8,1,2,1,1,1,1,28,10,10,1,1,1,0,0,22,0,12,17,19,12,11,0,10,17,22,11,11,0,11,0,0.7058823529411765,0.6470588235294118,0
4065,1,14,1,3,0,1,1,23,14,6,5,0,0,1,0,0,20,0,2,6,6,6,12,0,0,6,7,5,14,0,12,3,1.0,0.8333333333333334,0
4066,1,1,1,13,1,1,1,13,28,10,10,1,0,1,0,1,20,0,0,7,10,7,11,0,0,8,10,8,11,0,12,3,1.0,1.0,1
4067,2,4,1,3,0,3,1,23,1,10,10,0,0,0,0,0,35,0,0,6,0,0,0,0,0,6,0,0,0,0,10,1,0.0,0.0,0
4068,1,1,1,14,1,1,1,1,1,6,8,0,0,1,0,1,18,0,0,5,6,5,11,0,0,5,5,5,12,0,9,0,1.0,1.0,1
4069,1,8,2,10,1,1,1,2,3,4,4,1,0,1,0,0,19,0,0,6,7,6,11,0,0,6,9,6,11,0,9,0,1.0,1.0,1
4070,1,9,1,12,1,1,1,3,3,4,4,0,0,1,0,0,18,0,0,7,7,7,14,0,0,8,9,8,14,0,16,0,1.0,1.0,1
4071,1,1,2,11,1,1,1,1,28,5,10,1,0,1,0,0,18,0,0,6,10,4,11,0,0,6,13,4,10,0,7,2,0.6666666666666666,0.6666666666666666,0
4072,2,12,1,10,1,12,1,1,2,5,7,0,0,1,0,0,31,0,0,6,6,6,13,0,0,6,8,6,13,0,9,0,1.0,1.0,0
4073,1,8,1,10,1,1,1,13,14,6,8,0,0,1,0,1,19,0,0,6,7,6,13,0,0,6,7,6,14,0,15,2,1.0,1.0,1
4074,1,9,1,12,1,1,1,23,27,5,10,1,0,1,0,1,20,0,0,7,10,7,12,0,0,8,8,8,13,0,15,2,1.0,1.0,1
4075,1,8,3,6,1,1,1,13,28,6,8,0,0,1,0,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,15,2,0.0,0.0,0
4076,1,1,3,12,1,1,1,13,28,10,8,1,0,1,0,1,18,0,0,8,8,7,13,0,0,8,8,7,13,0,12,3,0.875,0.875,1
4077,1,1,5,5,1,1,1,19,1,6,8,1,0,1,0,0,18,0,0,6,7,2,11,0,0,6,0,0,0,0,9,0,0.3333333333333333,0.0,0
4078,2,12,1,17,0,1,1,23,14,5,9,0,0,1,0,0,33,0,0,5,5,5,12,0,0,5,6,5,15,0,10,1,1.0,1.0,1
4079,1,1,2,14,1,1,1,22,27,10,8,1,0,1,0,1,18,0,0,6,8,6,13,0,0,6,6,5,12,0,12,0,1.0,0.8333333333333334,0
4080,1,1,1,2,1,1,1,22,27,8,10,1,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0.0,0.0,0
4081,1,1,1,6,1,1,1,22,27,10,7,0,1,1,0,0,21,0,0,5,9,2,11,0,0,5,13,4,11,1,10,1,0.4,0.8,0
4082,1,8,3,11,1,1,1,22,14,6,6,1,0,1,0,0,19,0,0,6,8,4,11,0,0,6,8,4,12,0,10,1,0.6666666666666666,0.6666666666666666,0
4083,1,4,1,17,0,3,1,3,14,3,4,0,0,1,0,0,28,0,0,5,7,5,13,0,0,5,7,5,13,0,16,0,1.0,1.0,1
4084,2,12,1,9,1,1,1,1,14,10,10,0,0,0,0,0,29,0,0,4,4,0,0,0,0,5,0,0,0,0,12,3,0.0,0.0,0
4085,1,15,1,8,1,14,1,1,27,4,4,1,1,0,0,0,36,0,2,6,9,6,12,0,1,6,8,3,14,0,12,0,1.0,0.5,0
4086,1,12,1,3,0,12,1,22,27,10,8,0,0,1,0,1,32,0,0,6,7,6,12,0,0,6,7,6,13,0,12,3,1.0,1.0,1
4087,1,12,1,12,1,1,1,23,27,6,8,1,0,1,0,1,25,0,0,8,11,7,13,3,0,8,11,7,13,3,9,0,0.875,0.875,0
4088,2,14,1,17,0,1,1,22,27,4,11,0,0,1,0,0,33,0,8,10,15,8,10,0,7,10,13,9,10,0,7,2,0.8,0.9,0
4089,2,14,1,3,0,10,1,19,24,1,1,0,0,0,0,0,34,0,3,7,13,3,12,0,2,7,15,1,13,1,9,0,0.42857142857142855,0.14285714285714285,0
4090,2,12,1,3,0,1,1,19,24,1,1,0,0,1,0,0,33,0,0,6,10,5,11,0,1,6,7,6,11,0,7,2,0.8333333333333334,1.0,1
4091,1,14,1,17,0,1,1,22,28,10,9,0,1,0,0,0,29,0,0,5,15,2,13,0,0,5,12,3,12,3,16,0,0.4,0.6,0
4092,1,1,1,12,1,1,1,1,1,5,11,0,0,1,0,0,18,0,0,7,7,6,13,0,0,8,16,0,0,1,12,0,0.8571428571428571,0.0,0
4093,1,1,1,15,1,1,1,22,28,8,8,0,0,1,0,1,18,0,0,6,6,6,12,0,0,6,7,6,12,0,15,2,1.0,1.0,1
4094,2,4,1,10,1,3,1,22,14,5,6,0,0,1,0,0,38,0,0,6,17,4,13,0,0,6,15,6,14,0,16,0,0.6666666666666666,1.0,1
4095,1,1,4,12,1,1,1,23,27,10,9,1,0,1,0,1,19,0,0,7,7,6,15,0,0,7,7,6,15,0,7,2,0.8571428571428571,0.8571428571428571,1
4096,4,12,1,3,0,12,1,22,27,10,10,0,0,1,0,1,39,0,0,6,6,6,13,0,0,6,6,6,15,0,11,0,1.0,1.0,1
4097,1,14,1,17,0,3,1,22,27,10,10,0,0,1,0,0,37,0,7,14,21,12,11,0,11,12,15,11,11,0,12,3,0.8571428571428571,0.9166666666666666,1
4098,1,8,2,13,1,1,1,22,27,6,6,1,0,1,0,0,32,0,0,7,7,0,0,0,0,8,8,0,0,0,16,0,0.0,0.0,0
4099,1,9,1,10,1,1,1,23,24,5,1,0,0,1,0,0,18,0,0,1,1,0,0,1,0,6,0,0,0,0,10,1,0.0,0.0,0
4100,1,14,1,13,1,1,1,1,1,5,9,1,0,1,0,0,20,0,1,7,9,7,12,0,0,8,8,8,12,0,12,3,1.0,1.0,0
4101,1,1,5,5,1,1,1,22,27,10,10,1,0,1,0,0,20,0,0,6,6,6,11,0,0,6,6,6,12,0,7,2,1.0,1.0,1
4102,1,8,1,6,1,1,1,22,27,10,10,1,0,1,0,1,23,0,0,6,6,6,14,0,0,6,8,6,12,0,8,1,1.0,1.0,1
4103,1,1,2,9,1,1,1,1,14,5,10,1,0,1,0,0,19,0,0,5,5,5,11,0,0,5,11,4,11,0,10,1,1.0,0.8,0
4104,1,1,1,10,1,1,1,22,28,10,11,0,0,1,0,0,18,0,0,6,9,6,13,0,0,6,6,6,14,0,13,0,1.0,1.0,1
4105,1,1,1,9,1,1,1,23,14,10,10,1,0,1,1,0,19,0,0,5,5,5,12,0,0,5,10,5,11,0,10,1,1.0,1.0,1
4106,1,8,4,15,1,1,1,1,28,6,8,1,0,1,0,0,20,0,0,6,9,4,13,0,0,6,11,5,11,0,12,0,0.6666666666666666,0.8333333333333334,1
4107,1,1,6,12,1,1,1,22,14,10,8,1,0,1,0,0,19,0,0,8,10,6,13,1,0,8,10,6,13,1,9,0,0.75,0.75,0
4108,1,8,3,12,1,1,1,22,28,5,6,1,0,1,0,0,19,0,0,8,8,7,15,0,0,8,8,7,15,0,10,1,0.875,0.875,1
4109,1,1,2,10,1,1,1,1,14,5,6,0,0,1,0,0,18,0,0,6,10,4,11,0,0,6,8,5,11,0,10,1,0.6666666666666666,0.8333333333333334,1
4110,1,1,1,12,1,1,1,23,14,10,6,1,0,1,0,1,20,0,0,8,8,7,15,0,0,8,8,7,15,0,10,1,0.875,0.875,1
4111,1,1,3,12,1,1,1,13,27,10,10,1,0,1,0,0,20,0,0,7,7,7,13,0,0,8,8,8,15,0,12,0,1.0,1.0,1
4112,4,12,1,12,1,1,1,23,27,8,8,1,0,1,0,0,24,0,0,8,11,7,12,0,0,8,11,7,12,0,10,1,0.875,0.875,1
4113,4,12,2,13,1,1,1,23,27,8,8,1,0,1,0,0,24,0,0,7,0,0,0,0,0,7,0,0,0,0,10,1,0.0,0.0,0
4114,1,8,2,15,1,1,1,2,1,3,8,1,0,1,0,0,20,0,0,6,6,6,14,0,0,6,6,6,15,0,12,0,1.0,1.0,1
4115,1,1,3,5,1,1,1,13,14,4,4,1,0,1,0,0,20,0,0,6,6,6,11,0,0,6,6,3,13,0,9,0,1.0,0.5,0
4116,1,1,1,6,1,1,1,23,27,4,10,1,0,0,0,0,18,0,0,6,7,6,14,0,0,6,8,6,12,0,8,1,1.0,1.0,0
4117,1,1,1,12,1,1,1,1,27,10,10,0,0,1,0,0,18,0,0,8,8,7,14,0,0,8,8,7,14,0,12,3,0.875,0.875,1
4118,1,1,1,6,1,1,1,2,1,5,4,1,0,1,0,0,21,0,0,5,6,5,12,0,0,5,5,5,13,0,10,1,1.0,1.0,1
4119,1,8,1,16,1,1,1,1,28,5,11,1,0,1,0,0,18,0,0,6,10,4,13,0,0,6,9,5,13,0,9,0,0.6666666666666666,0.8333333333333334,1
4120,1,8,5,12,1,1,1,13,1,6,4,1,0,1,0,1,19,0,0,8,8,7,12,0,0,8,8,7,12,0,12,3,0.875,0.875,1
