Unnamed: 0,Application mode,Application order,Course,Father's qualification,Mother's occupation,Father's occupation,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),GDP,units_approved_rate_1st,units_approved_rate_2nd,Target_Graduate
3564,15,1,7,3,4,5,0,1,0,1,0,23,5,5,0,0,0,0,5,5,0,0,-4,0.0,0.0,0
3565,12,1,17,3,2,3,0,0,0,1,1,26,5,12,3,10,0,0,5,11,3,10,-3,0.6,0.6,0
3566,14,1,5,27,7,7,1,0,1,1,0,38,18,18,18,14,0,13,18,18,18,14,0,1.0,1.0,1
3567,1,6,7,14,8,4,1,0,1,1,1,20,5,6,5,14,0,0,5,7,5,13,3,1.0,1.0,1
3568,8,5,7,14,10,10,1,0,1,1,0,20,5,10,3,13,0,0,5,11,5,13,1,0.6,1.0,1
3569,12,1,6,1,3,6,0,0,1,1,0,25,6,0,0,0,0,0,6,0,0,0,1,0.0,0.0,0
3570,8,2,5,14,22,29,1,0,1,1,0,19,6,9,5,12,0,0,6,10,4,11,3,0.8333333333333334,0.6666666666666666,1
3571,8,1,7,28,5,6,0,0,1,1,0,18,5,6,5,16,0,0,5,8,5,16,3,1.0,1.0,1
3572,14,1,17,10,10,10,0,0,1,1,0,28,13,13,7,10,0,5,11,13,5,10,1,0.5384615384615384,0.45454545454545453,0
3573,1,2,7,14,10,10,1,0,1,1,0,18,5,5,0,0,0,0,5,5,0,0,-3,0.0,0.0,0
3574,1,1,11,28,10,10,1,0,1,1,1,20,6,7,6,13,0,0,6,8,6,13,3,1.0,1.0,1
3575,1,1,8,3,4,4,0,0,1,1,0,18,6,7,6,14,0,0,6,9,6,14,2,1.0,1.0,1
3576,8,3,9,1,4,4,1,0,1,1,0,19,5,7,5,10,0,0,5,6,4,10,1,1.0,0.8,1
3577,13,1,12,14,10,10,0,1,1,1,0,24,8,16,2,10,1,0,8,16,2,10,-1,0.25,0.25,0
3578,8,4,6,3,6,6,1,0,1,1,0,21,6,0,0,0,0,0,6,0,0,0,1,0.0,0.0,0
3579,1,1,14,27,5,8,0,0,1,1,1,20,6,7,6,14,0,0,6,6,6,14,-1,1.0,1.0,1
3580,15,1,4,1,10,9,1,0,1,1,0,21,6,12,5,13,0,0,6,6,5,12,0,0.8333333333333334,0.8333333333333334,1
3581,1,1,13,14,31,29,0,1,1,1,0,24,7,7,7,12,0,0,8,10,7,13,1,1.0,0.875,1
3582,12,1,17,27,10,10,0,0,1,1,0,27,5,0,0,0,0,0,5,0,0,0,1,0.0,0.0,0
3583,8,6,9,28,10,10,1,1,0,1,0,19,5,8,4,12,0,0,5,9,5,10,3,0.8,1.0,0
3584,12,1,3,14,5,8,0,0,1,1,0,39,9,10,9,13,0,2,7,8,7,13,3,1.0,1.0,1
3585,12,1,1,27,10,10,0,0,1,1,0,25,7,13,2,15,0,0,7,12,2,11,1,0.2857142857142857,0.2857142857142857,0
3586,4,1,2,2,10,3,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,-3,0.0,0.0,0
3587,14,1,5,2,10,3,0,0,1,1,0,19,12,12,12,13,0,6,12,12,12,13,1,1.0,1.0,1
3588,9,1,15,27,10,9,0,0,1,1,1,21,6,8,5,13,0,0,6,6,4,14,0,0.8333333333333334,0.6666666666666666,1
3589,4,1,17,3,5,3,0,0,1,1,0,27,5,0,0,0,0,0,5,0,0,0,3,0.0,0.0,0
3590,1,3,9,1,6,4,1,0,1,1,0,19,5,6,0,0,0,0,5,6,0,0,0,0.0,0.0,0
3591,8,3,12,1,3,8,1,0,1,1,0,18,8,8,7,13,0,0,8,8,7,13,1,0.875,0.875,0
3592,4,1,14,27,4,4,1,0,1,1,0,27,12,12,9,12,0,6,11,11,6,13,-3,0.75,0.5454545454545454,0
3593,1,3,15,28,9,4,1,1,1,1,0,18,6,6,6,13,0,0,6,7,5,11,-1,1.0,0.8333333333333334,0
3594,1,1,8,3,10,2,0,0,1,1,0,19,5,14,2,11,2,0,5,8,5,11,-3,0.4,1.0,0
3595,15,1,4,28,10,11,0,0,1,1,0,19,6,15,3,13,0,0,6,9,1,12,0,0.5,0.16666666666666666,0
3596,15,1,4,1,2,2,0,0,1,1,0,22,6,12,3,13,0,0,6,12,3,12,-4,0.5,0.5,0
3597,7,2,10,28,5,6,1,0,1,0,0,18,6,6,6,13,0,0,6,6,6,12,1,1.0,1.0,1
3598,7,4,15,27,10,4,1,0,1,0,1,18,6,7,6,12,0,0,6,8,5,12,1,1.0,0.8333333333333334,1
3599,14,1,9,14,3,2,0,0,1,0,0,23,11,18,11,15,1,2,6,7,6,14,-3,1.0,1.0,0
3600,9,4,2,4,10,6,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,-3,0.0,0.0,0
3601,8,3,15,1,4,4,1,0,1,1,0,18,6,7,6,13,0,0,6,7,6,12,0,1.0,1.0,1
3602,1,4,15,14,10,8,1,0,1,1,0,18,6,6,6,12,0,0,6,8,6,12,1,1.0,1.0,1
3603,8,3,7,14,20,44,1,0,1,1,0,18,5,7,5,11,0,0,5,9,3,12,3,1.0,0.6,0
3604,8,2,15,1,10,10,1,0,1,1,0,20,6,6,6,11,0,0,6,6,6,12,-1,1.0,1.0,1
3605,1,3,15,1,3,5,1,0,1,1,0,20,6,6,5,12,0,0,6,11,3,12,-4,0.8333333333333334,0.5,1
3606,15,1,5,1,5,5,0,0,1,1,0,21,7,7,5,11,0,5,9,9,5,11,1,0.7142857142857143,0.5555555555555556,0
3607,14,1,2,14,10,5,0,0,1,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
3608,8,1,7,1,6,5,1,0,1,1,0,20,5,7,5,15,0,0,5,7,5,14,2,1.0,1.0,0
3609,1,1,2,27,10,10,0,1,1,1,0,19,0,0,0,0,0,0,0,0,0,0,-4,0.0,0.0,0
3610,15,1,7,14,10,6,1,0,1,1,0,19,5,9,2,12,0,0,5,10,3,11,1,0.4,0.6,0
3611,8,1,14,1,5,5,1,0,1,1,0,20,6,9,6,14,0,0,6,7,6,13,3,1.0,1.0,1
3612,15,1,6,27,6,8,1,0,1,1,0,19,6,10,4,12,0,1,6,16,2,12,1,0.6666666666666666,0.3333333333333333,0
3613,1,1,7,10,4,4,1,0,1,1,0,19,5,7,3,12,0,0,6,10,2,10,2,0.6,0.3333333333333333,0
3614,6,1,7,2,3,3,0,1,1,1,0,24,8,8,7,13,0,1,6,8,6,11,3,0.875,1.0,0
3615,8,1,14,1,6,5,0,1,1,1,0,18,6,6,3,12,0,0,6,11,4,11,1,0.5,0.6666666666666666,0
3616,1,1,7,14,10,9,0,0,0,1,1,18,5,6,5,15,0,0,5,6,5,14,3,1.0,1.0,0
3617,1,1,10,28,10,8,1,1,1,0,0,18,6,7,5,13,0,0,6,7,5,11,3,0.8333333333333334,0.8333333333333334,0
3618,8,5,15,1,8,8,1,0,1,0,0,18,6,6,6,12,0,0,6,6,6,13,3,1.0,1.0,1
3619,8,1,10,27,10,10,1,0,1,0,1,21,6,7,6,13,0,0,6,7,6,13,1,1.0,1.0,1
3620,6,1,6,27,10,10,0,0,1,0,0,18,6,13,4,12,0,0,6,15,5,11,2,0.6666666666666666,0.8333333333333334,0
3621,1,1,12,14,4,4,1,0,1,0,1,18,7,7,7,15,0,0,8,8,8,16,2,1.0,1.0,1
3622,1,2,10,27,10,10,1,0,1,0,1,18,6,6,6,13,0,0,6,6,6,16,1,1.0,1.0,1
3623,9,6,3,14,3,5,1,0,1,0,0,23,6,8,4,11,0,0,6,6,0,0,0,0.6666666666666666,0.0,0
3624,1,2,9,14,3,5,1,0,1,0,0,21,5,9,3,11,0,0,5,9,4,11,3,0.6,0.8,1
3625,1,1,10,28,8,6,0,0,1,0,0,20,6,13,1,10,0,0,6,13,1,13,-3,0.16666666666666666,0.16666666666666666,0
3626,8,1,3,24,1,1,1,0,1,0,0,26,7,15,7,11,0,2,6,14,2,11,0,1.0,0.3333333333333333,0
3627,1,6,15,14,5,5,1,0,1,0,1,18,6,6,6,12,0,0,6,10,5,11,0,1.0,0.8333333333333334,0
3628,1,1,2,27,10,10,1,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
3629,1,1,14,14,10,9,0,0,0,0,1,19,6,6,6,13,0,0,6,7,6,14,3,1.0,1.0,1
3630,1,3,12,1,10,4,1,0,1,0,1,20,7,10,6,12,0,0,8,9,7,13,0,0.8571428571428571,0.875,1
3631,1,3,15,14,8,8,1,1,0,0,0,19,6,7,6,12,0,0,6,10,2,10,0,1.0,0.3333333333333333,0
3632,15,1,10,14,29,15,1,1,1,0,0,21,6,8,3,12,0,2,6,6,2,12,1,0.5,0.3333333333333333,0
3633,12,1,11,27,5,7,0,0,1,0,0,33,10,14,9,12,0,5,9,14,7,13,1,0.9,0.7777777777777778,1
3634,1,2,6,28,5,7,0,0,1,0,0,18,5,7,4,12,0,0,5,6,4,12,0,0.8,0.8,1
3635,13,1,12,1,10,5,0,0,1,0,0,21,21,33,18,14,12,12,21,33,18,14,0,0.8571428571428571,0.8571428571428571,1
3636,1,1,15,14,3,4,1,0,1,0,0,19,6,6,6,13,0,0,6,7,6,11,3,1.0,1.0,1
3637,12,1,16,14,10,10,0,1,0,0,0,33,7,7,7,12,0,0,7,8,6,12,3,1.0,0.8571428571428571,0
3638,1,4,12,28,6,6,1,0,1,0,0,18,7,10,7,14,0,0,8,8,8,13,-4,1.0,1.0,1
3639,1,1,14,14,5,5,0,0,1,0,1,18,6,8,6,14,0,0,6,7,6,13,2,1.0,1.0,1
3640,1,3,15,28,5,5,1,0,1,0,1,20,6,6,6,13,0,0,6,7,6,12,2,1.0,1.0,1
3641,1,2,11,27,7,7,1,0,0,0,0,20,6,0,0,0,0,0,6,0,0,0,2,0.0,0.0,0
3642,8,2,3,1,2,2,0,0,1,0,1,20,6,6,6,11,0,0,6,12,5,14,1,1.0,0.8333333333333334,1
3643,8,1,6,27,5,10,1,0,1,0,1,19,5,6,4,12,0,0,5,8,5,13,1,0.8,1.0,1
3644,1,3,10,27,9,9,1,0,1,0,1,19,6,7,6,11,0,0,6,6,6,11,0,1.0,1.0,1
3645,8,3,10,1,3,4,1,0,1,0,0,21,6,8,6,12,0,0,6,7,6,12,2,1.0,1.0,1
3646,12,1,6,3,5,3,1,0,1,0,0,26,6,11,3,11,0,0,6,19,4,12,1,0.5,0.6666666666666666,0
3647,8,1,10,27,9,7,0,0,1,0,0,21,6,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0
3648,1,4,12,28,6,6,1,0,1,0,0,18,8,8,7,12,0,0,8,8,7,12,-1,0.875,0.875,1
3649,12,1,16,27,10,9,0,0,1,0,0,27,7,14,6,11,0,0,7,10,1,10,1,0.8571428571428571,0.14285714285714285,0
3650,14,1,5,28,4,10,1,0,1,0,1,20,12,12,12,13,0,5,12,12,11,12,-4,1.0,0.9166666666666666,1
3651,14,1,14,3,8,11,0,0,1,0,0,21,6,8,5,11,0,0,6,8,4,13,0,0.8333333333333334,0.6666666666666666,0
3652,8,1,13,27,10,10,1,0,1,0,1,18,7,7,7,13,0,0,8,8,8,15,-4,1.0,1.0,1
3653,15,1,6,14,10,10,1,0,1,0,0,20,6,13,6,12,0,1,6,11,5,11,0,1.0,0.8333333333333334,0
3654,1,1,15,14,5,11,1,0,1,0,0,18,6,6,6,12,0,0,6,7,6,12,2,1.0,1.0,1
3655,15,1,10,1,4,6,0,0,1,0,1,20,6,6,6,12,0,2,6,6,6,12,0,1.0,1.0,1
3656,1,2,6,14,5,11,1,0,1,0,1,19,5,10,3,12,1,0,5,7,3,13,-1,0.6,0.6,1
3657,1,5,12,3,10,3,1,0,1,0,0,20,7,8,6,13,0,0,8,8,7,14,0,0.8571428571428571,0.875,1
3658,1,1,17,27,6,9,0,0,1,0,1,20,5,5,5,12,0,0,5,6,5,12,1,1.0,1.0,1
3659,15,1,6,1,6,6,0,0,1,0,0,20,5,10,2,14,1,0,5,7,4,11,-1,0.4,0.8,0
3660,1,3,10,1,8,11,1,1,1,0,0,19,6,7,0,0,0,0,5,5,0,0,0,0.0,0.0,0
3661,1,1,15,3,15,20,0,0,1,0,0,18,6,7,6,14,0,0,6,8,6,13,3,1.0,1.0,1
3662,1,1,6,28,10,11,1,0,1,0,0,18,5,7,3,12,0,0,5,9,5,12,1,0.6,1.0,1
3663,8,1,12,27,10,9,1,0,1,0,1,19,7,10,6,12,0,0,8,8,7,12,0,0.8571428571428571,0.875,1
3664,1,6,12,27,6,10,1,0,1,0,0,19,7,8,6,13,0,0,8,10,7,13,1,0.8571428571428571,0.875,0
3665,12,1,4,27,10,5,0,0,1,1,0,43,6,8,6,12,0,0,6,14,5,12,0,1.0,0.8333333333333334,0
3666,13,1,5,17,1,5,0,0,1,1,0,47,10,14,8,14,0,5,7,7,5,13,-3,0.8,0.7142857142857143,0
3667,13,1,9,24,13,13,1,0,0,1,0,23,3,3,0,0,0,0,2,2,0,0,0,0.0,0.0,0
3668,1,1,10,14,10,10,1,1,1,0,1,19,6,8,6,12,0,0,6,7,6,12,3,1.0,1.0,1
3669,13,1,12,3,3,3,1,0,1,0,0,20,8,11,6,12,0,0,8,11,6,12,-1,0.75,0.75,1
3670,1,1,2,3,5,5,1,0,1,0,1,19,12,12,12,13,0,4,11,12,11,14,3,1.0,1.0,1
3671,8,1,6,27,10,10,1,0,1,0,0,19,6,13,6,16,0,0,6,8,6,14,-4,1.0,1.0,1
3672,15,1,6,27,5,8,1,0,1,0,0,19,6,8,6,14,0,1,6,7,6,13,0,1.0,1.0,1
3673,12,1,3,14,22,27,0,1,1,0,1,39,6,9,6,11,0,0,6,9,4,13,2,1.0,0.6666666666666666,1
3674,1,1,5,1,4,6,1,0,1,0,1,20,6,6,6,12,0,0,6,8,6,13,1,1.0,1.0,1
3675,8,1,5,14,10,4,1,0,1,0,0,21,6,6,6,12,0,0,6,6,6,12,0,1.0,1.0,1
3676,14,5,10,14,10,8,1,1,0,0,0,22,11,16,9,10,0,2,10,20,4,11,-3,0.8181818181818182,0.4,1
3677,1,2,15,28,6,1,1,0,1,0,0,19,6,11,1,13,0,0,5,10,0,0,0,0.16666666666666666,0.0,0
3678,8,1,14,14,20,18,1,0,1,0,0,22,6,6,6,15,0,0,6,6,6,16,0,1.0,1.0,1
3679,3,2,16,14,4,4,1,0,1,0,1,19,6,8,6,12,0,0,6,7,6,12,-1,1.0,1.0,1
3680,1,1,2,28,10,10,1,1,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
3681,12,1,9,14,10,10,0,0,1,1,0,26,5,9,5,12,0,0,5,5,5,10,2,1.0,1.0,0
3682,12,1,17,27,10,10,0,0,0,1,0,36,5,5,0,0,0,0,5,5,0,0,-1,0.0,0.0,0
3683,9,1,2,2,6,6,1,1,1,1,1,20,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
3684,12,1,9,27,10,8,0,0,1,1,0,30,5,8,2,11,0,0,5,6,4,11,-4,0.4,0.8,0
3685,14,1,4,1,5,11,0,0,1,1,0,24,6,7,6,15,0,0,6,10,6,15,-4,1.0,1.0,0
3686,1,1,9,24,1,1,0,0,1,1,0,26,15,15,11,10,0,12,14,15,11,11,0,0.7333333333333333,0.7857142857142857,0
3687,1,1,9,28,10,8,0,0,0,1,0,19,5,16,1,12,0,0,5,6,0,0,0,0.2,0.0,0
3688,12,1,10,28,10,11,0,0,1,1,0,34,6,8,5,12,0,0,6,11,4,11,1,0.8333333333333334,0.6666666666666666,1
3689,14,1,8,1,2,2,1,0,1,1,0,33,5,12,1,13,2,0,5,7,3,14,-3,0.2,0.6,0
3690,8,6,9,1,10,5,1,0,1,1,0,19,5,8,5,11,1,0,5,10,4,10,-3,1.0,0.8,1
3691,8,5,7,1,5,6,1,1,0,1,0,26,5,11,1,10,0,0,5,14,1,11,3,0.2,0.2,0
3692,12,1,14,27,8,8,0,0,1,1,0,29,6,7,1,14,0,0,6,6,0,0,0,0.16666666666666666,0.0,0
3693,8,5,7,27,10,8,1,0,1,1,1,19,5,9,5,12,0,0,5,8,2,12,3,1.0,0.4,0
3694,8,1,2,1,10,10,1,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0
3695,12,1,17,27,10,10,0,0,0,1,0,29,5,11,2,11,0,0,5,9,1,12,2,0.4,0.2,0
3696,14,1,11,27,10,10,0,0,1,1,0,21,6,6,6,12,0,0,6,7,5,11,-3,1.0,0.8333333333333334,1
3697,8,1,11,1,5,11,0,0,1,1,0,19,6,7,5,10,0,0,6,10,2,10,1,0.8333333333333334,0.3333333333333333,0
3698,1,1,12,28,6,11,0,0,1,1,0,20,7,14,5,12,0,0,8,15,7,11,-4,0.7142857142857143,0.875,1
3699,1,1,6,1,3,6,0,0,1,1,0,18,5,5,0,0,0,0,5,5,0,0,0,0.0,0.0,0
3700,8,3,5,27,6,6,1,0,1,1,0,18,6,6,6,12,0,0,6,8,5,11,-4,1.0,0.8333333333333334,0
3701,1,1,9,24,13,13,0,1,1,1,1,21,5,5,5,12,0,0,5,9,3,12,1,1.0,0.6,0
3702,1,1,9,1,5,3,1,0,1,1,0,20,5,0,0,0,0,0,5,0,0,0,3,0.0,0.0,0
3703,12,1,7,27,10,10,0,0,1,1,1,30,5,11,0,0,0,0,5,5,0,0,-1,0.0,0.0,0
3704,9,2,14,28,5,2,1,0,1,1,0,19,6,6,6,14,0,0,6,6,6,14,0,1.0,1.0,1
3705,16,1,9,14,10,7,1,0,1,1,0,30,5,7,5,13,0,0,5,7,4,13,3,1.0,0.8,0
3706,1,1,9,1,6,6,1,0,1,1,1,22,5,8,5,11,0,0,5,13,4,11,-1,1.0,0.8,1
3707,8,3,2,27,6,11,1,0,1,1,0,22,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
3708,8,4,5,1,10,11,1,1,0,1,0,19,6,6,6,12,0,0,6,8,5,11,2,1.0,0.8333333333333334,0
3709,8,2,14,14,6,4,1,0,1,1,0,21,5,7,3,12,0,0,5,5,4,11,0,0.6,0.8,0
3710,8,4,6,28,23,30,0,0,1,1,0,21,5,7,4,12,0,0,5,7,5,12,0,0.8,1.0,1
3711,15,1,2,28,10,10,1,1,1,1,1,21,0,0,0,0,0,0,0,0,0,0,-4,0.0,0.0,0
3712,12,1,9,14,5,8,0,0,1,1,0,27,5,13,3,10,0,0,5,9,3,10,-4,0.6,0.6,0
3713,14,1,1,27,2,2,1,0,1,1,0,32,7,7,0,0,0,0,7,8,0,0,0,0.0,0.0,0
3714,12,1,14,1,10,4,0,1,0,1,0,40,6,13,0,0,0,0,6,6,0,0,-4,0.0,0.0,0
3715,1,2,9,1,6,4,1,0,1,1,0,20,5,9,2,14,0,0,5,10,2,12,0,0.4,0.4,0
3716,15,1,8,4,3,11,1,0,1,1,0,20,5,8,2,11,0,1,5,13,2,11,-1,0.4,0.4,0
3717,1,3,2,27,10,10,1,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
3718,14,1,9,28,2,8,0,0,1,1,0,21,5,11,2,10,0,0,5,13,0,0,-1,0.4,0.0,0
3719,8,1,14,27,6,9,0,0,1,1,0,18,6,6,6,13,0,0,6,0,0,0,-1,1.0,0.0,0
3720,15,1,4,3,22,21,0,0,1,1,0,19,6,17,1,11,0,0,6,19,0,0,0,0.16666666666666666,0.0,0
3721,4,1,5,27,8,8,0,0,0,1,0,30,6,6,1,10,0,0,6,6,0,0,-4,0.16666666666666666,0.0,0
3722,12,1,4,1,10,2,0,0,1,1,0,29,6,17,0,0,2,0,6,8,0,0,-4,0.0,0.0,0
3723,8,2,7,1,5,5,1,1,1,1,0,18,5,10,1,12,0,0,5,7,3,10,0,0.2,0.6,0
3724,1,2,14,1,10,10,1,0,1,1,1,18,5,6,4,12,0,0,5,5,5,12,-3,0.8,1.0,0
3725,15,1,4,1,4,11,0,0,1,1,0,22,10,21,5,11,1,2,7,13,6,11,-4,0.5,0.8571428571428571,0
3726,14,2,17,27,6,6,1,0,0,1,0,27,5,5,0,0,0,0,5,5,0,0,-1,0.0,0.0,0
3727,8,6,14,1,10,8,1,0,1,1,0,20,6,8,4,14,0,0,6,10,5,14,1,0.6666666666666666,0.8333333333333334,1
3728,16,1,3,28,10,11,0,0,1,1,0,42,12,12,11,14,0,7,11,11,10,14,2,0.9166666666666666,0.9090909090909091,1
3729,1,1,4,28,5,9,0,1,1,1,0,21,12,13,12,14,0,4,12,14,12,14,-4,1.0,1.0,1
3730,14,1,12,28,8,8,0,0,1,1,0,23,7,10,6,12,0,0,8,10,7,11,0,0.8571428571428571,0.875,1
3731,16,1,5,28,10,10,1,0,1,1,0,21,12,13,5,13,0,4,12,12,4,13,3,0.4166666666666667,0.3333333333333333,0
3732,1,3,2,3,2,2,1,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,1
3733,12,1,10,27,8,8,0,0,1,1,1,40,6,7,6,12,0,0,6,10,4,12,3,1.0,0.6666666666666666,0
3734,14,1,9,1,10,6,0,0,1,1,0,22,9,9,5,11,0,5,9,14,7,11,-1,0.5555555555555556,0.7777777777777778,0
3735,1,2,12,27,10,10,1,0,1,1,0,19,7,7,6,13,0,0,7,7,6,13,0,0.8571428571428571,0.8571428571428571,1
3736,12,1,7,27,10,10,0,0,1,1,1,24,5,8,5,11,0,0,5,8,4,14,-1,1.0,0.8,0
3737,1,1,11,1,3,5,0,0,1,1,0,21,6,10,5,11,0,0,6,14,2,11,-1,0.8333333333333334,0.3333333333333333,0
3738,8,4,7,1,10,4,1,0,1,1,0,18,5,5,5,13,0,0,5,6,5,14,3,1.0,1.0,1
3739,8,3,7,27,10,8,0,0,1,1,0,18,5,10,0,0,0,0,5,10,2,11,0,0.0,0.4,0
3740,16,1,14,1,4,11,0,0,1,1,0,24,6,11,5,12,0,0,6,12,5,13,2,0.8333333333333334,0.8333333333333334,0
3741,12,1,7,14,10,4,0,0,1,1,1,28,5,16,3,14,0,0,5,9,5,12,-3,0.6,1.0,0
3742,8,1,14,28,8,10,1,0,1,0,1,19,6,9,5,13,0,0,6,6,6,14,1,0.8333333333333334,1.0,1
3743,16,1,6,3,5,3,0,0,1,0,0,28,6,8,6,14,0,0,6,12,4,15,2,1.0,0.6666666666666666,0
3744,8,3,16,1,5,1,1,0,1,0,0,18,6,12,0,0,0,0,6,12,0,0,0,0.0,0.0,0
3745,1,1,2,1,5,4,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
3746,1,1,12,1,5,5,1,0,1,0,1,19,8,8,8,12,0,0,8,8,8,12,-3,1.0,1.0,1
3747,14,1,8,3,4,3,1,0,1,0,0,21,5,6,0,0,5,0,5,6,4,13,1,0.0,0.8,1
3748,1,3,12,14,5,6,1,1,1,0,0,18,7,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0
3749,1,4,5,14,2,6,1,0,1,0,0,19,6,6,6,14,0,0,6,6,6,13,-3,1.0,1.0,1
3750,8,2,12,28,8,8,1,0,1,0,0,19,8,8,7,13,0,0,8,8,7,13,1,0.875,0.875,1
3751,1,1,5,1,3,11,1,0,1,0,0,20,12,12,10,14,0,8,12,12,12,14,-4,0.8333333333333334,1.0,1
3752,1,2,15,1,10,5,1,0,1,0,0,18,6,6,6,11,0,0,6,6,5,12,-1,1.0,0.8333333333333334,1
3753,14,4,12,27,10,10,1,0,1,0,0,20,7,7,6,14,0,0,7,7,6,14,0,0.8571428571428571,0.8571428571428571,1
3754,12,1,6,27,8,12,0,0,1,0,0,26,5,11,1,12,1,0,5,12,0,0,1,0.2,0.0,0
3755,9,4,12,1,4,5,1,0,1,0,0,18,7,8,7,13,0,0,8,9,8,15,0,1.0,1.0,0
3756,12,1,3,27,10,10,0,0,1,0,0,58,6,14,5,12,0,0,6,10,5,11,-3,0.8333333333333334,0.8333333333333334,1
3757,1,2,12,3,5,4,0,0,1,0,0,18,7,10,7,13,0,0,8,8,8,13,-4,1.0,1.0,1
3758,15,1,6,1,5,4,1,0,1,0,0,20,6,13,5,11,0,0,6,19,4,12,1,0.8333333333333334,0.6666666666666666,0
3759,8,1,17,27,7,8,0,0,1,0,0,20,5,0,0,0,0,0,5,0,0,0,2,0.0,0.0,0
3760,2,1,9,27,10,10,1,0,1,0,0,29,15,19,13,11,0,12,14,17,14,11,-3,0.8666666666666667,1.0,1
3761,4,1,10,1,5,11,0,1,0,0,0,27,6,8,0,0,0,0,5,6,0,0,0,0.0,0.0,0
3762,1,1,6,28,6,8,1,0,1,0,1,21,6,8,6,13,0,0,6,11,6,13,2,1.0,1.0,1
3763,1,1,10,14,5,10,0,0,1,0,1,20,6,6,6,11,0,0,6,8,6,11,-4,1.0,1.0,1
3764,8,1,10,28,4,8,0,0,1,0,1,19,6,13,6,11,0,0,6,9,5,12,2,1.0,0.8333333333333334,1
3765,1,1,12,28,7,7,1,0,1,0,1,22,7,9,6,13,0,0,8,12,6,13,2,0.8571428571428571,0.75,1
3766,9,3,5,27,10,8,1,0,1,0,1,19,6,6,6,12,0,0,6,6,6,13,-4,1.0,1.0,1
3767,8,1,15,1,10,9,1,1,0,0,0,19,6,6,3,11,0,0,6,6,0,0,1,0.5,0.0,0
3768,1,3,16,3,3,3,1,0,1,0,0,23,6,8,5,13,0,0,6,8,5,11,0,0.8333333333333334,0.8333333333333334,0
3769,1,3,15,1,5,5,1,0,1,0,1,18,6,6,6,13,0,0,6,7,5,13,1,1.0,0.8333333333333334,0
3770,15,1,8,14,5,9,0,0,1,0,0,19,6,0,0,0,0,0,6,0,0,0,-1,0.0,0.0,0
3771,15,1,4,1,5,4,1,0,1,0,0,20,6,10,5,11,0,0,6,7,5,12,1,0.8333333333333334,0.8333333333333334,1
3772,1,4,10,28,10,8,1,0,1,0,1,19,6,6,6,13,0,0,6,7,6,13,2,1.0,1.0,1
3773,12,1,6,27,10,10,1,1,0,0,1,26,6,7,0,0,0,0,6,6,0,0,0,0.0,0.0,0
3774,1,1,10,14,5,8,1,0,1,0,1,18,6,6,6,13,0,0,6,7,6,14,2,1.0,1.0,1
3775,1,1,6,27,5,10,1,1,1,0,0,29,5,11,4,12,2,1,5,11,2,12,-1,0.8,0.4,0
3776,15,1,4,1,3,7,1,0,0,0,0,20,6,10,6,13,0,0,6,10,6,13,0,1.0,1.0,1
3777,1,1,5,2,8,4,1,0,1,0,0,19,6,6,6,13,0,0,6,6,6,12,-4,1.0,1.0,1
3778,15,1,6,1,5,5,1,0,1,0,0,23,6,12,4,13,0,1,6,17,2,13,1,0.6666666666666666,0.3333333333333333,0
3779,14,1,13,3,4,3,0,0,1,0,0,25,7,10,3,13,0,1,8,10,3,11,1,0.42857142857142855,0.375,0
3780,9,1,12,3,2,2,1,0,1,0,0,18,8,8,7,13,0,0,8,8,7,13,1,0.875,0.875,1
3781,1,3,5,28,5,8,1,0,1,0,1,19,6,6,6,12,0,0,6,6,6,12,-3,1.0,1.0,1
3782,8,2,16,14,6,6,1,0,1,0,0,18,7,10,7,12,0,0,7,7,7,13,1,1.0,1.0,1
3783,1,2,12,14,5,5,1,0,1,0,1,19,7,9,5,13,0,0,7,9,6,12,1,0.7142857142857143,0.8571428571428571,0
3784,4,1,3,14,10,4,0,0,1,0,0,36,10,15,4,13,0,5,9,10,4,13,3,0.4,0.4444444444444444,0
3785,15,1,4,28,5,10,0,0,1,1,1,20,6,18,3,12,0,0,6,17,3,11,-4,0.5,0.5,0
